date,ip,attack_type,threat_theme,threat_level,is_malicious,abuseip_score,usage_type,abuseip_categories,abuseip_distinct_users,abuseip_last_reported,country,asn,isp,infra_owner
22-04-26,104.46.160.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Australia,AS8075,Microsoft,Microsoft
22-04-26,104.210.32.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
29-08-25,146.70.24.144,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2021-07-06T11:13:20+00:00,United States,AS9009,M247,M247
22-04-26,79.138.237.166,none,verified_service,0,0,0,Mobile ISP,No_Reports,0,Never_Reported,Sweden,AS44034,Hi3G Access,Hi3G Access
22-04-26,1.10.143.164,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2023-09-28T21:15:33+00:00,Thailand,AS23969,TOT,TOT
19-02-26,185.208.159.245,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-09-26T03:04:07+00:00,United States,Unknown_ASN,Global- IT,Global- IT
22-04-26,1.174.131.99,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Taiwan,AS3462,Chunghwa,Chunghwa
22-04-26,13.105.60.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,157.245.14.210,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS14061,DigitalOcean,DigitalOcean
22-04-26,103.112.169.88,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS30432,UBTANET,Providence City
22-04-26,190.93.240.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Costa Rica,AS13335,Cloudflare,Cloudflare
20-02-26,94.242.52.115,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Russia,AS43317,VEESP,VEESP
29-08-25,45.61.134.22,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS14956,RouterHosting,FranTech
22-04-26,104.47.218.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Ireland,AS8075,Microsoft,Microsoft
22-04-26,79.100.19.180,none,verified_service,0,0,0,Mobile ISP,No_Reports,0,2024-05-29T12:56:52+00:00,Bulgaria,AS8866,BTC,Bulgarian
22-04-26,93.157.135.154,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Czech Republic,AS197879,HelaPC s.r.o,HelaPC s.r.o
20-02-26,103.163.219.252,unknown_attack,general_threat,3,1,0,Commercial,No_Reports,0,Never_Reported,Vietnam,AS140787,LAM A Architecture Construction,LAMA
22-04-26,186.209.183.79,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Brazil,AS262982,Nardi & Cano,Nardi & Cano
22-04-26,1.178.172.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United Kingdom,AS16509,Amazon,Amazon
22-04-26,104.248.170.233,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United Kingdom,AS14061,DigitalOcean,DigitalOcean
22-04-26,77.237.15.235,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Poland,AS16342,Toya sp. z o.o,Toya:net
22-04-26,1.0.138.130,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-01-18T05:04:43+00:00,Thailand,AS23969,TOT,TOT
29-08-25,45.61.134.223,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS14956,RouterHosting,FranTech
22-04-26,34.175.160.64,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-10-08T04:18:25+00:00,Spain,AS396982,Google,Google
29-08-25,193.56.255.209,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,AS9009,M247,M247
22-04-26,104.208.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,1.0.146.111,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-02-13T03:48:35+00:00,Thailand,AS23969,TOT,TOT
20-02-26,103.83.87.178,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Türkiye,AS44382,Fiba Operation,White Label
22-04-26,13.107.38.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,AS8075,Microsoft,Microsoft
23-07-25,131.226.2.6,espionage,general_threat,4,1,27,Data Center/Web Hosting/Transit,"18,22,14",6,2026-04-03T20:34:39+00:00,United States,AS965,Webhosting,Dwarven
22-04-26,13.105.114.96,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,52.238.78.88,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,118.163.119.20,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Taiwan,AS3462,Chunghwa,Chunghwa
22-04-26,1.0.141.52,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
29-08-25,104.194.153.181,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,AS14956,RouterHosting,FranTech
29-08-25,193.56.255.210,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2022-06-04T10:40:32+00:00,Singapore,AS9009,M247,M247
22-04-26,119.147.182.0,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-09-05T18:50:19+00:00,China,AS4134,China Telecom,Amazon
18-02-26,45.32.122.93,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,"14,15,18,20,22",12,2026-02-02T04:12:03+00:00,Singapore,AS20473,The Constant,The Constant
22-04-26,1.179.2.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
18-02-26,140.82.18.134,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS20473,The Constant,The Constant
22-04-26,81.255.23.62,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,France,AS3215,Orange,Ceva Freight Management France
22-04-26,111.13.185.32,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,China,AS9808,China Mobile,Amazon
08-12-25,178.20.41.242,phishing,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Russia,AS48282,Unknown,Unknown
22-04-26,180.42.84.217,none,verified_service,0,0,0,Mobile ISP,No_Reports,0,Never_Reported,Japan,AS4713,NTT,NTT
22-04-26,120.57.115.173,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,India,AS17813,Mahanagar Telephone Nigam,MTNL Delhi
22-04-26,1.0.156.203,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,92.175.250.254,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,France,AS3215,Orange,Ceva Freight Management France
22-04-26,104.255.59.118,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Korea,AS16509,Amazon,Amazon
22-04-26,1.0.138.14,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,104.209.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,66.249.67.64,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS15169,Google,Google
22-04-26,27.7.214.126,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,India,AS17488,Hathway IP over Access,Hathway and Datacom
22-04-26,120.253.245.128,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-01-06T15:21:49+00:00,China,AS24400,China Mobile,Amazon
22-04-26,13.105.16.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Hong Kong,AS8075,Microsoft,Microsoft
22-04-26,184.187.147.206,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS22773,Cox,Cox
22-04-26,1.0.155.52,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,1.0.145.177,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,13.107.6.192,none,verified_service,0,0,5,Data Center/Web Hosting/Transit,14,1,2026-04-22T18:58:41+00:00,United States,AS8068,Microsoft,Microsoft
22-04-26,13.107.22.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8068,Microsoft,Microsoft
22-04-26,104.255.57.98,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Mexico,AS16509,Amazon,Amazon
22-04-26,52.244.37.168,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,34.22.85.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2023-05-10T01:14:34+00:00,South Korea,AS396982,Google,Google
22-04-26,34.65.242.112,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-10-16T13:35:16+00:00,Switzerland,AS396982,Google,Google
22-04-26,92.173.152.190,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,France,AS3215,Orange,Ceva Freight Management France
21-07-25,162.159.140.229,exploit_delivery,cloud_services,4,1,0,Content Delivery Network,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",8,2026-04-22T06:15:39+00:00,Canada,AS13335,Cloudflare,Cloudflare
22-04-26,1.0.147.42,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-04-04T17:45:43+00:00,Thailand,AS23969,TOT,TOT
22-04-26,1.0.145.233,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,104.16.0.0,none,verified_service,0,0,0,Content Delivery Network,"18,19,21",1,2026-02-09T15:14:19+00:00,Canada,AS13335,Cloudflare,Cloudflare
22-04-26,203.123.186.116,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,India,AS4637,Pacific India,Pacific India
22-04-26,104.255.59.88,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Australia,AS16509,Amazon,Amazon
22-04-26,102.37.192.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Africa,AS8075,Microsoft,Microsoft
22-04-26,1.0.155.160,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,89.137.197.21,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Romania,AS12302,UPC,Unknown
22-04-26,104.153.112.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
22-04-26,200.37.200.69,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Peru,AS6147,Telefonica,Zotac Tacna
22-04-26,120.253.240.192,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-01-06T15:21:12+00:00,China,AS24400,China Mobile,Amazon
22-04-26,13.104.253.48,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,1.0.148.19,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,104.214.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,139.134.5.51,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Australia,AS1221,Telstra,Telstra
22-04-26,1.0.145.186,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,86.139.173.50,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United Kingdom,AS2856,BT,Unknown
22-04-26,13.107.254.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8068,Microsoft,Microsoft
29-08-25,91.245.253.99,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,AS9009,M247,M247
19-02-26,144.31.238.37,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,7,1,2026-02-02T18:41:04+00:00,Germany,AS201988,VPSPay,VPSPay
22-04-26,201.184.254.58,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Colombia,AS13489,EPM Telecomunicaciones S.A,EPM Telecomunicaciones S.A
22-04-26,213.5.70.162,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Netherlands,AS51430,AltusHost B.V,AltusHost B.V
22-04-26,104.210.192.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
20-02-26,134.122.140.89,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,AS152194,CTG Server,Rackip Consultancy Pte
22-04-26,98.243.171.106,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS7922,Comcast,Comcast
22-04-26,190.158.230.207,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Colombia,AS10620,Telmex,Telmex
20-02-26,45.137.98.189,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,AS49581,Ferdinand Zink trading as Tube,Unknown
22-04-26,1.0.153.6,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
21-07-25,172.66.0.227,exploit_delivery,cloud_services,4,1,0,Content Delivery Network,"3,7,10,11,14,15,17,18,19,20,22",10,2026-04-22T06:21:12+00:00,Canada,AS13335,Cloudflare,Cloudflare
29-08-25,144.172.79.4,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS14956,RouterHosting,FranTech
22-04-26,91.221.103.173,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2023-09-28T05:18:01+00:00,Russia,AS205998,Skytel,Skytel
18-02-26,204.12.218.202,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS32097,WholeSale,Clusters
29-08-25,167.88.173.158,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,AS14956,RouterHosting,FranTech
22-04-26,1.10.150.30,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-08-04T05:21:09+00:00,Thailand,AS23969,TOT,TOT
22-04-26,5.228.148.50,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,AS42610,National,Unknown
22-04-26,111.13.185.64,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,China,AS9808,China Mobile,Amazon
22-04-26,104.255.59.91,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-09-03T09:15:56+00:00,India,AS16509,Amazon,Amazon
22-04-26,13.150.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,Unknown_ASN,Amazon,Amazon
22-04-26,13.107.3.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,AS8068,Microsoft,Microsoft
22-04-26,13.105.96.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Sweden,AS8075,Microsoft,Microsoft
22-04-26,191.100.20.40,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2023-08-23T15:46:35+00:00,Ecuador,AS27668,ETAPA EP,ETAPA EP
22-04-26,13.104.129.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,185.193.56.18,none,verified_service,0,0,0,Commercial,No_Reports,0,2022-12-07T12:53:04+00:00,Bulgaria,AS42398,Comtech Bulgaria,Comtech Bulgaria
